"ORIGIN_AIRPORT_ID","Year","Origin Airport Code","Total Departures","Total Passengers","Total Seats","Total Load Factor (%)","Total Passengers/Flight","Total Seats/Flight","Total Distance/Flight (sm)","Total Distance/Passenger (sm)","Total Payload (lbs)","Total Freight (lbs)","Total Mail (lbs)","Domestic Departures","Domestic Passengers","Domestic Seats","Domestic Load Factor (%)","Domestic Passengers/Flight","Domestic Seats/Flight","Domestic Distance/Flight (sm)","Domestic Distance/Passenger (sm)","Domestic Payload (lbs)","Domestic Freight (lbs)","Domestic Mail (lbs)","Outbound International Departures","Outbound International Passengers","Outbound International Seats","Outbound International Load Factor (%)","Outbound International Passengers/Flight","Outbound International Seats/Flight","Outbound International Distance/Flight (sm)","Outbound International Distance/Passenger (sm)","Outbound International Payload (lbs)","Outbound International Freight (lbs)","Outbound International Mail (lbs)","Inbound International Departures","Inbound International Passengers","Inbound International Seats","Inbound International Load Factor (%)","Inbound International Passengers/Flight","Inbound International Seats/Flight","Inbound International Distance/Flight (sm)","Inbound International Distance/Passenger (sm)","Inbound International Payload (lbs)","Inbound International Freight (lbs)","Inbound International Mail (lbs)","Origin City Name","Origin Airport Name"
"13121","2018","LWB","671","13,593","33,829","40.2","20.25782414307","50.41579731744","287.33383010432","343.81461046127","8,254,772","10,034","0","669","13,579","33,809","40.2","20.29745889387","50.53662182362","286.98804185351","343.75359010236","8,248,166","10,034","0","2","14","20","70","7","10","403","403","6,606","0","0",,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2019","LWB","641","12,727","31,908","39.9","19.85491419657","49.77847113885","355.74570982839","368.83122495482","8,123,157","0","0","639","12,722","31,880","39.9","19.90923317684","49.89045383412","354.04225352113","368.62246502122","8,117,555","0","0","2","5","28","17.9","2.5","14","900","900","5,602","0","0",,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2020","LWB","560","3,986","28,132","14.2","7.11785714286","50.23571428571","391.875","401.31585549423","7,283,926","14,003","0","560","3,986","28,132","14.2","7.11785714286","50.23571428571","391.875","401.31585549423","7,283,926","14,003","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2021","LWB","675","10,905","33,949","32.1","16.15555555556","50.29481481481","366.10074074074","328.64245758826","9,154,293","11,937","0","674","10,903","33,941","32.1","16.1765578635","50.35756676558","366.04599406528","328.62881775658","9,147,807","11,937","0","1","2","8","25","2","8","403","403","6,486","0","0",,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2022","LWB","620","15,070","29,920","50.4","24.3064516129","48.25806451613","292.81290322581","353.45129396151","8,012,139","10,767","0","620","15,070","29,920","50.4","24.3064516129","48.25806451613","292.81290322581","353.45129396151","8,012,139","10,767","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2023","LWB","600","8,290","19,099","43.4","13.81666666667","31.83166666667","190.21166666667","195.7974668275","4,699,604","11,098","0","600","8,290","19,099","43.4","13.81666666667","31.83166666667","190.21166666667","195.7974668275","4,699,604","11,098","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2024","LWB","616","8,982","20,060","44.8","14.58116883117","32.56493506494","190.2775974026","207.64306390559","4,933,557","108","0","616","8,982","20,060","44.8","14.58116883117","32.56493506494","190.2775974026","207.64306390559","4,933,557","108","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2025","LWB","647","9,226","20,910","44.1","14.25965996909","32.31839258114","261.91035548686","277.0496423152","5,274,144","16,157","0","647","9,226","20,910","44.1","14.25965996909","32.31839258114","261.91035548686","277.0496423152","5,274,144","16,157","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13121","2026M1-1","LWB","39","343","1,149","29.9","8.79487179487","29.46153846154","183.35897435897","177.55393586006","292,500","0","0","39","343","1,149","29.9","8.79487179487","29.46153846154","183.35897435897","177.55393586006","292,500","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lewisburg (LWB)","Greenbrier Valley (LWB)"
"13122","2019","LWC","2","8","17","47.1","4","8.5","767.5","578.75","7,247","0","0","2","8","17","47.1","4","8.5","767.5","578.75","7,247","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWC)","Lawrence Regional (LWC)"
"13122","2022","LWC","4","6","36","16.7","1.5","9","1,039.75","969","7,200","0","0","4","6","36","16.7","1.5","9","1,039.75","969","7,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWC)","Lawrence Regional (LWC)"
"13125","2014","LWM","5","14","41","34.1","2.8","8.2","427.2","433.35714285714","24,200","0","0","5","14","41","34.1","2.8","8.2","427.2","433.35714285714","24,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2015","LWM","4","9","35","25.7","2.25","8.75","127.25","135.88888888889","12,633","0","0","4","9","35","25.7","2.25","8.75","127.25","135.88888888889","12,633","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2016","LWM","2","3","16","18.8","1.5","8","173","165.66666666667","10,600","0","0","2","3","16","18.8","1.5","8","173","165.66666666667","10,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2017","LWM","5","11","40","27.5","2.2","8","190.4","197.81818181818","17,250","0","0","5","11","40","27.5","2.2","8","190.4","197.81818181818","17,250","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2018","LWM","3","6","24","25","2","8","171.33333333333","160.5","12,200","0","0","3","6","24","25","2","8","171.33333333333","160.5","12,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2019","LWM","6","18","48","37.5","3","8","241.5","235.5","18,850","0","0","5","15","40","37.5","3","8","176.2","169","15,400","0","0","1","3","8","37.5","3","8","568","568","3,450","0","0",,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2020","LWM","5","22","40","55","4.4","8","170.6","158.13636363636","17,250","0","0","5","22","40","55","4.4","8","170.6","158.13636363636","17,250","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2021","LWM","1","14","16","87.5","14","16","915","915","8,300","0","0","1","14","16","87.5","14","16","915","915","8,300","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2022","LWM","4","11","38","28.9","2.75","9.5","139.5","149.90909090909","16,550","0","0","4","11","38","28.9","2.75","9.5","139.5","149.90909090909","16,550","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2023","LWM","2","3","17","17.6","1.5","8.5","513","400.33333333333","5,950","0","0","2","3","17","17.6","1.5","8.5","513","400.33333333333","5,950","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2024","LWM","5","7","40","17.5","1.4","8","171","179","17,250","0","0","5","7","40","17.5","1.4","8","171","179","17,250","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13125","2025","LWM","2","5","16","31.3","2.5","8","199","199","6,900","0","0","2","5","16","31.3","2.5","8","199","199","6,900","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrence (LWM)","Lawrence Municipal (LWM)"
"13127","2014","LWS","2,208","75,244","114,686","65.6","34.07789855072","51.94112318841","245.42753623188","321.41612620275","29,820,091","666,221","0","2,207","75,241","114,678","65.6","34.09198006343","51.96103307657","245.38151336656","321.41510612565","29,818,312","666,221","0","1","3","8","37.5","3","8","347","347","1,779","0","0",,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2015","LWS","2,204","74,811","114,693","65.2","33.94328493648","52.03856624319","255.31624319419","322.19653526888","29,280,862","618,642","0","2,203","74,808","114,684","65.2","33.95733091239","52.05810258738","255.27462551067","322.19554058389","29,279,027","618,642","0","1","3","9","33.3","3","9","347","347","1,835","0","0",,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2016","LWS","2,263","75,990","116,787","65.1","33.57931948741","51.60715863897","283.12063632346","346.15200684301","30,128,971","754,571","0","2,263","75,990","116,787","65.1","33.57931948741","51.60715863897","283.12063632346","346.15200684301","30,128,971","754,571","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2017","LWS","2,257","77,436","115,887","66.8","34.30926007975","51.34559149313","287.33362871068","357.04815589648","30,256,914","650,648","0","2,257","77,436","115,887","66.8","34.30926007975","51.34559149313","287.33362871068","357.04815589648","30,256,914","650,648","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2018","LWS","1,862","58,053","88,885","65.3","31.17776584318","47.73630504834","291.36627282492","374.06580193961","23,151,910","484,590","0","1,862","58,053","88,885","65.3","31.17776584318","47.73630504834","291.36627282492","374.06580193961","23,151,910","484,590","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2019","LWS","1,515","40,596","54,517","74.5","26.79603960396","35.98481848185","343.46732673267","482.8376194699","15,315,007","657,827","0","1,515","40,596","54,517","74.5","26.79603960396","35.98481848185","343.46732673267","482.8376194699","15,315,007","657,827","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2020","LWS","1,212","15,675","37,189","42.1","12.93316831683","30.68399339934","303.04702970297","465.5463476874","11,503,515","701,842","0","1,212","15,675","37,189","42.1","12.93316831683","30.68399339934","303.04702970297","465.5463476874","11,503,515","701,842","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2021","LWS","1,494","30,892","51,123","60.4","20.67737617135","34.21887550201","358.73828647925","490.9889291726","15,454,812","704,920","0","1,494","30,892","51,123","60.4","20.67737617135","34.21887550201","358.73828647925","490.9889291726","15,454,812","704,920","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2022","LWS","1,519","41,786","54,260","77","27.50888742594","35.72086899276","413.18762343647","560.01376058967","16,406,635","680,812","0","1,519","41,786","54,260","77","27.50888742594","35.72086899276","413.18762343647","560.01376058967","16,406,635","680,812","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2023","LWS","1,327","36,745","51,106","71.9","27.69027882442","38.51243406179","389.03843255463","557.46542386719","14,144,992","695,799","0","1,327","36,745","51,106","71.9","27.69027882442","38.51243406179","389.03843255463","557.46542386719","14,144,992","695,799","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2024","LWS","1,139","55,459","72,993","76","48.69095697981","64.08516242318","487.29850746269","489.1304567338","17,156,755","59,947","0","1,139","55,459","72,993","76","48.69095697981","64.08516242318","487.29850746269","489.1304567338","17,156,755","59,947","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2025","LWS","770","37,427","54,687","68.4","48.60649350649","71.02207792208","376.68961038961","368.34370908702","12,104,981","0","0","770","37,427","54,687","68.4","48.60649350649","71.02207792208","376.68961038961","368.34370908702","12,104,981","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13127","2026M1-1","LWS","62","2,663","4,412","60.4","42.95161290323","71.16129032258","364.70967741935","346.0687194893","894,442","0","0","62","2,663","4,412","60.4","42.95161290323","71.16129032258","364.70967741935","346.0687194893","894,442","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lewiston (LWS)","Lewiston Nez Perce County (LWS)"
"13128","2021","LWT","2","2","26","7.7","1","13","543.5","275","6,400","0","0","2","2","26","7.7","1","13","543.5","275","6,400","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lewistown (LWT)","Lewistown Municipal (LWT)"
"13139","2014","LYH","1,995","78,902","99,052","79.7","39.54987468672","49.65012531328","176.06616541353","175.76264226509","27,533,226","5,877","0","1,995","78,902","99,052","79.7","39.54987468672","49.65012531328","176.06616541353","175.76264226509","27,533,226","5,877","0",,,,,,,,,,,,"1","45","50","90","45","50","629","629","24,062","0","0","Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2015","LYH","1,922","75,874","94,305","80.5","39.47658688866","49.06607700312","177.0848074922","179.25501489311","21,870,912","7,782","711","1,922","75,874","94,305","80.5","39.47658688866","49.06607700312","177.0848074922","179.25501489311","21,870,912","7,782","711",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2016","LYH","1,979","75,622","98,797","76.5","38.21222839818","49.92268822638","175.42193026781","175.36806749359","23,549,790","1,048","1,810","1,979","75,622","98,797","76.5","38.21222839818","49.92268822638","175.42193026781","175.36806749359","23,549,790","1,048","1,810",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2017","LYH","1,999","82,718","100,970","81.9","41.37968984492","50.51025512756","177.07203601801","178.72446142315","24,845,183","4,908","0","1,999","82,718","100,970","81.9","41.37968984492","50.51025512756","177.07203601801","178.72446142315","24,845,183","4,908","0",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2018","LYH","1,876","83,375","103,825","80.3","44.44296375267","55.34381663113","178.39019189765","185.42906146927","26,675,936","2,256","1,520","1,876","83,375","103,825","80.3","44.44296375267","55.34381663113","178.39019189765","185.42906146927","26,675,936","2,256","1,520",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2019","LYH","2,174","93,437","124,489","75.1","42.97930082797","57.26264949402","181.73459061638","193.40702291384","32,591,196","3,021","56","2,174","93,437","124,489","75.1","42.97930082797","57.26264949402","181.73459061638","193.40702291384","32,591,196","3,021","56",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2020","LYH","1,301","45,273","78,398","57.7","34.79861644889","60.25980015373","178.77632590315","183.4242484483","20,949,910","1,370","0","1,301","45,273","78,398","57.7","34.79861644889","60.25980015373","178.77632590315","183.4242484483","20,949,910","1,370","0",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2021","LYH","1,744","70,840","88,902","79.7","40.61926605505","50.97591743119","178.87786697248","186.7834133258","22,942,352","13,462","0","1,744","70,840","88,902","79.7","40.61926605505","50.97591743119","178.87786697248","186.7834133258","22,942,352","13,462","0",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2022","LYH","1,767","76,907","93,248","82.5","43.52405206565","52.77192982456","179.72269383135","186.87819054182","24,587,857","1,237","0","1,767","76,907","93,248","82.5","43.52405206565","52.77192982456","179.72269383135","186.87819054182","24,587,857","1,237","0",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2023","LYH","1,717","75,290","88,308","85.3","43.84973791497","51.43156668608","185.96097845079","202.41061229911","23,259,314","4,495","0","1,717","75,290","88,308","85.3","43.84973791497","51.43156668608","185.96097845079","202.41061229911","23,259,314","4,495","0",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2024","LYH","1,931","81,912","98,221","83.4","42.41947177628","50.86535473848","181.93371310202","185.995629456","25,941,258","3,144","0","1,930","81,904","98,205","83.4","42.43730569948","50.88341968912","179.82331606218","185.59818812268","25,934,772","3,144","0","1","8","16","50","8","16","4,255","4,255","6,486","0","0",,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2025","LYH","1,752","72,713","89,930","80.9","41.50285388128","51.3299086758","180.50114155251","192.89805124256","23,696,200","1,232","0","1,749","72,449","89,366","81.1","41.42309891366","51.09548313322","179.34762721555","190.4926776077","23,559,611","1,232","0","3","264","564","46.8","88","188","853","853","136,589","0","0","2","262","378","69.3","131","189","853","853","91,000","0","0","Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13139","2026M1-1","LYH","146","4,960","7,259","68.3","33.97260273973","49.71917808219","176.46575342466","175.17258064516","1,928,750","0","0","146","4,960","7,259","68.3","33.97260273973","49.71917808219","176.46575342466","175.17258064516","1,928,750","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lynchburg (LYH)","Lynchburg Regional/Preston Glenn Field (LYH)"
"13144","2022","LYU","1","2","7","28.6","2","7","493","493","5,475","0","0","1","2","7","28.6","2","7","493","493","5,475","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ely (LYU)","Ely Municipal (LYU)"
"13144","2023","LYU","2","1","26","3.8","0.5","13","868.5","1,667","11,600","0","0","2","1","26","3.8","0.5","13","868.5","1,667","11,600","0","0",,,,,,,,,,,,,,,,,,,,,,,"Ely (LYU)","Ely Municipal (LYU)"
"13151","2014","LZU","7","0","0",,"0","0","506.57142857143",,"39,200","19,713","0","7","0","0",,"0","0","506.57142857143",,"39,200","19,713","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2015","LZU","1","0","0",,"0","0","670",,"5,600","239","0",,,,,,,,,,,,"1","0","0",,"0","0","670",,"5,600","239","0",,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2016","LZU","10","0","0",,"0","0","787.2",,"171,336","1,879","0","9","0","0",,"0","0","720",,"149,878","1,879","0","1","0","0",,"0","0","1,392",,"21,458","0","0",,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2017","LZU","3","0","0",,"0","0","593.66666666667",,"47,896","12,717","0","3","0","0",,"0","0","593.66666666667",,"47,896","12,717","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2018","LZU","19","12","27","44.4","0.63157894737","1.42105263158","635.52631578947","1,970","226,165","49,079","0","19","12","27","44.4","0.63157894737","1.42105263158","635.52631578947","1,970","226,165","49,079","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2019","LZU","35","4","16","25","0.11428571429","0.45714285714","530.57142857143","916.25","469,502","182,167","0","35","4","16","25","0.11428571429","0.45714285714","530.57142857143","916.25","469,502","182,167","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2020","LZU","2","0","0",,"0","0","585",,"34,593","8,300","0","2","0","0",,"0","0","585",,"34,593","8,300","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2021","LZU","20","71","212","33.5","3.55","10.6","642","653.83098591549","197,650","20,675","0","20","71","212","33.5","3.55","10.6","642","653.83098591549","197,650","20,675","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2022","LZU","18","54","183","29.5","3","10.16666666667","708.5","612.22222222222","168,164","34,709","0","17","52","167","31.1","3.05882352941","9.82352941176","494","468.26923076923","159,864","34,709","0","1","2","16","12.5","2","16","4,355","4,355","8,300","0","0",,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2023","LZU","4","9","38","23.7","2.25","9.5","556","649.66666666667","40,722","0","0","4","9","38","23.7","2.25","9.5","556","649.66666666667","40,722","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
"13151","2024","LZU","4","10","36","27.8","2.5","9","784.5","824","7,200","0","0","4","10","36","27.8","2.5","9","784.5","824","7,200","0","0",,,,,,,,,,,,,,,,,,,,,,,"Lawrenceville (LZU)","Gwinnett County - Briscoe Field (LZU)"
